incident_id,incident_vin,incident_desc,driver,is_the_vehicle_driveable
INC01-120673,EF0A0915D7314014,insured vehicle hit fixed concrete around telephone pole,Third Party,
INC01-120674,C819F4EC183D45BC,insured let a friend drinsured vehiclee her car he got pulled over for a dui and also hit a post,Father,Y
INC01-120675,2116D89A0F41466F,other vehicle lost control of vehicle and hit insured vehicle,Spouse,Y
INC01-120676,BA6E14D42D1C46A7,insured vehicle was turning right off galvenston and side swiped other vehicle who was also turning into left lane,Third Party,
INC01-120677,8B54FD8CC92C41D7,Other vehicle collided with insured vehicle while insured vehicle was parked and unoccupied,Mother,Y
INC01-120678,9BB661EF3D4447B5,insured parked and hit and run by other vehicle unk where insured vehicle was parked when hit.,Mother,Y
INC01-120679,D1F74807C088438C,Other vehicle backed into insured vehicle  materials from rear of truck damaged insured vehicle,Third Party,Y
INC01-120680,3090F3556D1D4118,Other vehicle backed into insured vehicle.,Sister,Y
INC01-120681,9976C69BAE624B92,insured vehicle went into parking lot and hit a pole,Spouse,
INC01-120682,1FFF24E22D5D4443,insured vehicle backed into other vehicle while it was parked,Sister,Y
INC01-120683,93C2DA7F90754814,Insured vehicle was parked in parking space when other vehicle parked next to insured vehicle open vehicle door slamming it into insured vehicle door.,Mother,Y
INC01-120684,04A6B96905064F93,other vehicle re insured vehicle,Daughter,Y
INC01-120685,62A3B5E8F7024345,Insured vehicle was parked on street when other vehicle thats unknown hit insured vehicle,Spouse,Y
INC01-120686,13B0BD1818EF453D,insured vehicle was struck by other vehicle when insured vehicle was parked unoccupied in front of the home address collidediding with the second unoccupied insured/insured vehicle2.,Third Party,Y
INC01-120687,3DB5A72210A343F2,insured vehicle rear ended of other vehicle parked  insured vehicle opened door hit parked other vehicle,Sister,Y
INC01-120688,AA5A829437B14F7C,Insured vehicle was parked at home when other vehicle hit insured vehicle.,Spouse,Y
INC01-120689,8ED59254803E4F86,insured vehicle was involved in a hit and run while parked and unoccupied,Third Party,Y
INC01-120790,6087B3DAFA5C4071,Insured vehicle was rear ended by other vehicle,Sister,Y
INC01-120690,897B6427AD834B4B,insured vehicle and other vehicle where both backing out. Insured vehicle stopped but other vehicle continued and backed into insured vehicle.,Mother,Y
INC01-120691,87967A1263B84DCD,insured vehicle was hit while parked at work,Spouse,Y
INC01-120692,7EAE3D3EA24E4819,Insured vehicle was driving to proceed to make a left turn at the light  when other vehicle was pulling out of a drinsured vehicleeway on to the intersection and crossed the two to lanes to make a left turn and collided into insured vehicle,Brother,Y
INC01-120693,44DAF6A0E0E5434B,insured vehicle pulling into parking space  insured vehicle hit parked other vehicle,Daughter,Y
INC01-120694,BC503F19128E4FE8,insured vehicle r/e other vehicle.,Sister,
INC01-120695,DB61D3FE05984ECC,Insured vehicle was driving and gravel hit windshield and hood,Spouse,
INC01-120696,DC0BD6F6909B42ED,other vehicle collided with insured vehicle when making a right turn instead of a left turn,Son,
INC01-120697,5AAA4C3BC4504B15,Insured noticed there was damage done to the hood of the vehicle.,Brother,Y
INC01-120698,41080893DF5A4CCB,insured vehicle backed into gate,Third Party,
INC01-120699,E9EB99AE75EE4ED0,Other vehicle collided with insured vehicle parked vehicle,Brother,Y
INC01-120700,631B5AAF93744A88,Insured vehicle rear ended by other vehicle  other vehicle driver drunk,Spouse,Y
INC01-120701,2F8082D1C7484E03,other vehicle collided with insured vehicle drivers side while he was pulling out of storage facility,Self,Y
INC01-120702,DA8C029836484CE2,Insured vehicle rear ended by other vehicle  other vehicle driver drunk,Daughter,
INC01-120703,BDEA9303C0974BE5,other vehicle was driving on vine hill and lost control due to ice and collided with insured vehicle.,Daughter,Y
INC01-120704,CA0D7FD7F76F4E5E,other vehicle and insured vehicle on freeway other vehicle hit rt rear corner of insured vehicle,Daughter,Y
INC01-120705,F6AA6A9CB3A64569,Other vehicle tried to change lanes and merged into insured vehicles passenger side,Spouse,Y
INC01-120706,E5EA14F499EA4BDF,Insured vehicle hit a tree branch that was in the road  which caused the tire to pop. The tire popping caused the insured vehicle to spin and hit some mud. The mud caused the insured vehicle to roll.,Father,Y
INC01-120707,4943ED8186FE4F2E,i/v hit other vehicle while backing out of p/lot.,Father,
INC01-120708,C42AE3F28EC34568,insured vehicle backed into a stationary object,Spouse,
INC01-120709,49985D5C0AEB450F,insured vehicle was parked. Came out from dinner and saw the damage to his vehicle. Someone backed into the lift gate of the vehicle,Third Party,Y
INC01-120710,51D6B9E39092409A,as insured was parking his car the other vehicle hit insured vehicle while insured was parking,Brother,
INC01-120711,AA40A6C91E974041,Other vehicle hit insured vehicle while parked,Son,
INC01-120712,26EF3FD4DA804B08,Insured vehicle was on fwy. Insured vehicle attempted to merge left  lost control and slid into a ditch  collided with a retaining wall.,Third Party,Y
INC01-120713,297970B4C0B2421E,i/v got hit by unknown other vehicle while parked,Son,Y
INC01-120714,E55595C65746446B,insured vehicle and other vehicle backed into each other.,Mother,Y
INC01-120715,A25555B2883A40BD,other vehicle made left hand turn across the front of insured vehicle. Insured vehicle had accident in intersection with other vehicle.,Spouse,Y
INC01-120716,EF4388B4456D4DD6,Insured vehicle was rear ended by other vehicle,Mother,Y
INC01-120717,66B492151C534D72,insured vehicle collided. with other vehicle1 passenger side fender.,Brother,Y
INC01-120718,A45634437E6C4EBA,insured vehicle was passing other vehicle  other vehicle was stopped in the middle of parking lot with no one in front of them  once insured vehicle started to pass other vehicle started turning and hit insured vehicle,Sister,
INC01-120719,2005E476AD0F4F59,insured vehicle was in right turn lane and yellow cab was in straight lane but turned into insured vehicle,Father,Y
INC01-120720,C968A3FD04E64E18,insured vehicle stopped at red light other vehicle1 rear ended insured vehicle other vehicle2 rear ended other vehicle1,Daughter,
INC01-120721,3C01F4B42CFB48C0,insured vehicle traveling on pacific ave  other vehicle turning out of gas station lot struck insured vehicle on pass front corner.,Son,Y
INC01-120722,EC6EAFFD92544D75,Insured vehicle was pulling out into street and ran into other vehicle driver side.,Daughter,Y
INC01-120723,9338C77603044189,I v was turning left and other vehicle continuing straight when collidedision occurred.,Mother,Y
INC01-120724,D68E9251BE9A44D3,Other vehicle collided with insured vehicle  insured vehicle parked and unoccupied.,Son,Y
INC01-120725,FA42622CA7C24E68,insured vehicle was hit by other vehicle while leaving parking spot,Mother,
INC01-120726,B7B5B66A9D624C06,insured backed into and collided with tree.,Son,
INC01-120727,4FCC3FFC9F90475C,Insured vehicle hit pothole and noticed the tire popped,Spouse,Y
INC01-120728,8453D1159FD94A53,Well insured vehicle was driving the hood popped up from insured vehicle suddenly,Self,Y
INC01-120729,961E63FF45874E91,Other vehicle merged into insured vehicle attempting to change lanes,Mother,Y
INC01-120730,D3806B9135FB49D3,unknown insured vehicle was parked at the time of damages.,Sister,Y
INC01-120731,690EB7C3B316410F,insured vehicle stopped to park  other vehicle tried to pass  collidediding with insured vehicle left rear side,Sister,Y
INC01-120732,AEF0464356854260,insured vehicle had come to a stop at a light  other vehicle rear ended insured vehicle.,Brother,Y
INC01-120733,02C36D5E04504580,unknown other vehicle hit insured vehicle while insured vehicle parked,Son,Y
INC01-120734,708747068D514A5F,other vehicle hit parked insured vehicle  hit and run,Brother,Y
INC01-120735,BF4A2BD8C8CD43B3,insured vehicle and other vehicle backed into each other.,Spouse,Y
INC01-120736,08234FC5F29F4106,Insured vehicle was in right left turn . Other vehicle was in the inner left turn lane. Insured vehicle and other vehicle proceeded to turn. Other vehicle turned into insured vehicle,Self,Y
INC01-120737,98B5508E25064221,insured vehicle hit other vehicle while backing out of parking space,Father,Y
INC01-120738,C33096235AEA44FD,Insured vehicle was hit while park and unoccupied.,Father,Y
INC01-120739,B78E4F4F74D24961,insured vehicle vehicle hit an island in the middle of the road.,Father,Y
INC01-120740,A9914346F1894BAC,ins walked out to see damage on vehicle,Mother,Y
INC01-120742,D1D1AA7BD7FA4E1C,It was raining. Insd couldnt see very well. Insured vehicle hit a pothole causing the tire to blow out and insured vehicle collided with the dinsured vehicleider.,Self,Y
INC01-120743,C7A60A984D554C14,insured vehicle was trying to park  insured vehicle collided with parked other vehicle.,Third Party,
INC01-120744,5BC4AD550E2643DB,Insured vehicle was at a red light when he felt his vehicle mother vehiclee. Other vehicle had hit insured vehicle in the rear,Daughter,
INC01-120745,A37964D9B169405A,other vehicle collided with insured vehicle. Poi insured vehicle/front p/s bumper other vehicle/rear left side panel,Sister,Y
INC01-120746,2E04709012854865,While attempting to turn out of parking garage  insured vehicle hit concrete beam.,Son,Y
INC01-120747,886F902E87FF4325,Insured vehicle was parked at safeway when other vehicle ran into insured vehicle.,Mother,Y
INC01-120748,B24799DF8A7C47B2,insured vehicle hit debris while attempting to park car.,Mother,Y
INC01-120749,62113123586B43EC,insured vehicle was backing up and other vehicle was backing up. Insured vehicle and other vehicle backed into each other.,Self,Y
INC01-120750,8B4A3B0838314CFC,Insured vehicle was parked on street when other vehicle thats unknown hit insured vehicle,Sister,Y
INC01-120751,80CDDFE5F9BF41BA,Insured vehicle lost control and hit post,Father,Y
INC01-120752,D74BC7682A804AE2,Insured vehicle was on fwy. Insured vehicle attempted to merge left  lost control and slid into a ditch  collided with a retaining wall.,Spouse,Y
INC01-120753,D15FB133D61F4014,insured vehicle was re by other vehicle1 and pushed insured vehicle into other vehicle2,Third Party,
INC01-120754,D10FBB5708CF45C7,insured vehicle hit parked other vehicle,Father,Y
INC01-120755,585ECB5395A44673,insured vehicle hit debris while attempting to park car.,Spouse,Y
INC01-120756,88FFC09F9A8A4829,Insured vehicle completely stopped in traffic. Other vehicle 1 r/e other vehicle2  other vehicle2 r/e insured vehicle,Third Party,Y
INC01-120757,3873B8924AA14CAD,Other vehicle1 rear ended insured vehicle then insured vehicle rear ended other vehicle2. Other vehicle1 left the scene of the accident.,Father,
INC01-120758,C24F2B76B0B64760,insured vehicle stopped at stop sign  looked to proceed and started into the intersection and insured vehicle hit other vehicle motorcycle because insured vehicle did not see other vehicle,Third Party,Y
INC01-120759,2EE31913EFD047F3,insured vehicle was in car wash  was pushed by machinery into other vehicle poi/insured vehicle- broken grill,Self,Y
INC01-120760,38CD75B565B341B3,Insured noticed there was damage done to the hood of the vehicle.,Self,Y
INC01-120761,5A9A7CA7CF7641DD,Other vehicle was trying to make a left turn and hit insured vehicle,Father,Y
INC01-120762,E909C750E7544571,insured vehicle passed green light while traveling south. Insured vehicle mother vehicleing straight and noticed a motorcycle did a wheelie... Insured vehicle swerved to avoid collided with motorcycle and hit a pothole. Damage to tire/wheel. Makes noise while mother vehicleing not drinsured vehicleeable.,Sister,Y
INC01-120763,C1D8D9BE3A4C4181,insured backed into and collided with tree.,Third Party,Y
INC01-120764,1EB78B081914447E,Insured vehicle sideswiped other vehicle  insured vehicle then hit guard rail,Sister,Y
INC01-120765,1A079D6138AF4E4F,It was raining. Insd couldnt see very well. Insured vehicle hit a pothole causing the tire to blow out and insured vehicle collided with the dinsured vehicleider.,Spouse,Y
INC01-120766,5D3EDF2654EC40CB,Insured vehicle was headed n other vehicle was infront of him with his left turning signal on insured vehicle went around to the right and as he was going around other vehicle  other vehicle went to the right as well and hit insured vehicle,Brother,Y
INC01-120767,420F8DB4C12A4CB8,Insured vehicle parked. Other vehicle sideswiped insured vehicle while parking.,Father,Y
INC01-120768,1C1A37F17D67468C,insured vehicle hit while parked,Brother,Y
INC01-120769,66040900DB254388,other vehicle started mother vehicleing into insured vehicle lane from on coming traffic and ran insured vehicle off road,Sister,
INC01-120770,D66C2C140605442C,Insured vehicle hit a tree branch that was in the road  which caused the tire to pop. The tire popping caused the insured vehicle to spin and hit some mud. The mud caused the insured vehicle to roll.,Sister,Y
INC01-120771,5FAA21666A834148,Insured was backing up out of parking spot and hit claimant,Third Party,Y
INC01-120772,B619436BCD5549B3,Insured vehicle hit mirror on wall of garage while parking,Sister,Y
INC01-120773,7DFBB1A59BA64109,insured vehicle hit a curve.,Spouse,
INC01-120774,943D78292D6B452D,Other vehicle hit insured vehicle while backing.,Daughter,Y
INC01-120775,6C5106CEDC804D8C,other vehicle was turning into the parking spot and hit insured vehicle,Self,Y
INC01-120776,1DDF35016FF34E83,other vehicle backed into insured vehicle while waiting to park,Father,
INC01-120777,1BEEA5BC52BE4394,insured vehicle was trav in a storm lost control. When the insured vehicle caught traction insured vehicle ran into some electrical boxes off the side of the road.,Son,Y
INC01-120778,F109C6507C634C3D,following up on existing claim,Son,Y
INC01-120779,4B9322DBB7BC449E,insured vehicle struck other vehicle left turn on yellow,Daughter,Y
INC01-120780,A6B78A932F01405D,insured vehicle turning into parking spot swerved to miss debis and hit carpet mother vehicleing equipment,Mother,Y
INC01-120781,CD244DFDC45043BD,other vehicle attempted to park and collided with parked insured vehicle,Son,Y
INC01-120782,3A94D67B8DCA40DF,insured vehicle was re by other vehicle1 and pushed insured vehicle into other vehicle2,Mother,Y
INC01-120783,62C31CC7B0B246CA,insured vehicle did not brake soon enough and re other vehicle,Father,Y
INC01-120784,4F3CEBD7EF344D04,Insured vehicle was hit while parked in garage  other vehicle was backing up and cracked and dented right rear bumper,Spouse,Y
INC01-120785,3DF8F566164843C4,Insured vehicle was making a right and scraped other vehicles rear corner. Other vehicle was parked on hillcrest at the time.,Daughter,Y
INC01-120786,215CAF4CCFF74A96,Insured vehicle was rear ended by other vehicle,Sister,Y
INC01-120787,53DC64F7239F4726,insured vehicle backed into parked and occupied other vehicle.,Father,Y
INC01-120788,9D770AC468274868,truck with trailer stopped in intersection  and insured vehicle rear-ended other vehicle trailer.,Sister,Y
INC01-120789,0559F0C6572C4477,other vehicle was turning left in front of insured vehicle causing insured vehicle to collided with other vehicle,Father,Y
INC01-120792,6BCF97D6190447AD,insured vehicle hit by other vehicle while parked. Other vehicle hit-and-run,Third Party,Y
INC01-120793,9DD9529347A045BB,Other vehicle1 rear ended insured vehicle then insured vehicle rear ended other vehicle2. Other vehicle1 left the scene of the accident.,Third Party,Y
INC01-120794,8623C8BE85E94C04,other vehicle1 tavon re other vehicle2schelzi causing other vehicle2 schelzi to re insured vehicle audette causing insured vehicle audette to re other vehicle3callghan,Sister,Y
INC01-120795,C5688FE90C4B4EED,Other vehicle backed out of parking stall and collided/w insured vehicle.,Son,Y
INC01-120796,2483A8B65CB44328,insured vehicle turned left in front of other vehicle/ other vehicle hit insured vehicle,Daughter,
INC01-120797,6829925241EB444F,insured vehicle struck other vehicle left turn on yellow,Mother,Y
INC01-120798,4668D4120DB94804,truck with trailer stopped in intersection  and insured vehicle rear-ended other vehicle trailer.,Daughter,
INC01-120799,6C8106DEF9264ADC,insured vehicle was parked and unoccupied when struck by unknown 3rd party. Hit and run.,Mother,Y
INC01-120800,158925EDFF7F4C82,other vehicle1 hit other vehicle2 pushing other vehicle2 into other vehicle3 and pushing other vehicle3 into insured vehicle,Father,Y
INC01-120801,CB464BDE90184EEA,insured vehicle was rear ended by other vehicle  which caused insured vehicle to hit other vehicle2  which caused other vehicle2 to rear end other vehicle3,Mother,Y
INC01-120802,02FFA152C30A45D1,other vehicle was pulling out and collided with insured vehicle.,Sister,Y
INC01-120803,D67C053EDB0B4B29,insured vehicle was driving on highway 101 going south and may have hit something on the road and spun out,Third Party,Y
INC01-120804,487D83DFCBF14837,insured vehicle was involved in a hit and run while parked and unoccupied,Sister,Y
INC01-120805,B54ADD55C25646C9,Other vehicle hit insured vehicle  other vehicle lost control of car and hit insured vehicle on front passenger side  insured vehicle was in left lane  other vehicle in middle lane,Third Party,Y
INC01-120806,5599C5413D73420D,Other vehicle back into insured vehicle while insured vehicle was parked and unoccupied,Brother,Y
INC01-120807,FB6E72A2BAD2433A,insured vehicle hit a bumper in the road.,Sister,Y
INC01-120808,2A6457CC92654B79,Insured vehicle collided with road debris like branches  dirts and rocks and things on freeway.,Self,Y
INC01-120809,418E64C17B824EFE,insured vehicle and other vehicle turning left  other vehicle collided with insured vehicle,Daughter,Y
INC01-120810,71E3C5CF15994E45,Insured vehicle parked  came out to rear driver side dented and scratched,Self,Y
INC01-120811,FBC577B4472D4EFE,Insured vehicle collided with other vehicle,Father,
INC01-120812,A2029167189247D1,insured vehicle ran into post while mother vehicleing vehicle.,Spouse,Y
INC01-120813,A10F18D8B9D84AE5,insured vehicle collided with other vehicle,Daughter,Y
INC01-120814,66E860A6E4514EA4,other vehicle stopped and insured vehicle didnt stop in time   re other vehicle,Son,Y
INC01-120815,19DFA04FDD9E4D02,insured vehicle was parked when other vehicle side swept insured vehicle,Third Party,Y
INC01-120816,6727A5CBD0D042BE,other vehicle attempted to park and collided with parked insured vehicle,Self,Y
INC01-120817,1285EAEB2D214495,insured vehicle trav nb on side between left and right hand lane  approaching light at busy intersection  other vehicle turned left from babcock onto other lane parallel to insured vehicle and collided,Third Party,Y
INC01-120818,2FB19A2528334658,insured vehicle turning onto paradise rd  making a right turn and swerved far right to avoid an oncoming car and hit other vehicle that was parked on paradise rd. Insured vehicle poi pass front quarter panel scraped   other vehicle poi driver side rear bumper dented and scraped.,Third Party,Y
INC01-120819,FAC690AF506242F0,insured vehicle was hit while parked,Daughter,
INC01-120820,FC19BC18F61E49D8,insured vehicle r/e by other vehicle.,Third Party,Y
INC01-120821,55720EDECB46484D,Insured vehicle was r/e by other vehicle,Sister,Y
INC01-120822,DCA988AC9A2A483B,Insured vehicle was hit while parked due to pursuit by police.,Son,
INC01-120823,45A77FD4EBE34432,Insured vehicle was stopped when other vehicle hit insured vehicle and didnt stop.,Sister,Y
INC01-120824,444AF1A1BC604463,insured vehicle was rear-ended by other vehicle,Self,Y
INC01-120825,6213D9EEAE3647AC,Insured vehicle ran over tire in roadway,Self,Y
INC01-120826,5C6A1E8C00D841D6,Other vehicle collided with insured vehicle  insured vehicle parked and unoccupied.,Brother,
INC01-120827,0CF10D8C477F46B0,Insured vehicle hit other vehicle,Brother,Y
INC01-120828,DCC5CEF728364387,Insured vehicle was parked and other vehicle collided with insured vehicle and left. Insd noticed it a couple days later,Son,
INC01-120829,8A357C8B142D4DEA,Insured vehicle and other vehicle collided with each other while both backing up,Spouse,
INC01-120830,CC9E0AFB8F15497B,insured vehicle was parked. Came out from dinner and saw the damage to his vehicle. Someone backed into the lift gate of the vehicle,Self,Y
INC01-120831,23F6D59397484358,Insured vehicle turning corner and collided with other vehicle,Father,Y
INC01-120832,01CD2666336B442F,insured vehicle parking his car slid into the other vehicle car in the parking lot,Self,Y
INC01-120833,27F66464700B415C,Insured vehicle hit while parked and unoccupied by an unknown claimant who fled the scene.,Father,Y
INC01-120834,E40FB050D9B44C2F,Other vehicle backed into insured vehicle  materials from rear of truck damaged insured vehicle,Daughter,Y
INC01-120835,9F7CFC6D473748ED,Insured vehicle was backing out of drinsured vehicleeway and backed into cv,Sister,Y
INC01-120836,2AB54AA4F8704062,Other vehicle hit insured vehicle  other vehicle lost control of car and hit insured vehicle on front passenger side  insured vehicle was in left lane  other vehicle in middle lane,Mother,Y
INC01-120837,CB4E69FDC9594DAE,insured vehicle was in car wash  was pushed by machinery into other vehicle poi/insured vehicle- broken grill,Father,
INC01-120838,27445378A60141C4,insured vehicle hit a tree at the foot of drinsured vehiclee way / severe damage to front end,Mother,Y
INC01-120839,4CD7156B2D5D4684,insured vehicle sideswiped parked other vehicle,Third Party,Y
INC01-120840,98752FECC4D540D2,insured vehicle was re by other vehicle1 and pushed insured vehicle into other vehicle2,Son,Y
INC01-120841,D0756261A1E54871,insured vehicle struck other vehicle left turn on yellow,Father,Y
INC01-120842,20BE5099F49E494A,Insured vehicle slowed down for traffic when other vehicle re insured vehicle,Brother,Y
INC01-120843,B407D457DA414E33,other vehicle collided/ insured vehicle. Poi/other vehicle passenger side insured vehicle.,Spouse,
INC01-120844,0AA7C570C8C042F0,Insured vehicle hit bail of hay that fell off of tractor,Daughter,Y
INC01-120845,790D2A5E073A4E5B,insured vehicle was driving on thew highway when he felt a bump then he saw other vehicle trying to exit the freeway. Other vehicle had hit him on the rear side panel and bumper,Sister,Y
INC01-120846,4DA99DFB0B814D52,Insured vehicle sideswiped other vehicle  insured vehicle then hit guard rail,Sister,Y
INC01-120847,051DE955FF344968,Insured vehicle lost control and hit post,Sister,
INC01-120848,6E16627E820A4BA3,insured vehicle was hit by bushy part of tree while parked and unoccupied at residence,Son,Y
INC01-120849,91DC92C7688D4933,insured vehicle backed up into parked other vehicle.,Son,
INC01-120850,E6D056375BDD4F01,other vehicle1 hit other vehicle2 pushing other vehicle2 into other vehicle3 and pushing other vehicle3 into insured vehicle,Brother,
INC01-120851,BA50D9F209E6456E,Other vehicle ran red light and collided with insured vehicle in intersection,Self,Y
INC01-120852,CF0B723345FB4D95,other vehicle hit insured vehicle on the pass side,Spouse,Y
INC01-120853,9B79884A70C64216,insured backed into and collided with tree.,Spouse,Y
INC01-120854,F372AAD8C7C6402B,Insured vehicle collided with road debris like branches  dirts and rocks and things on freeway.,Son,Y
INC01-120855,33410DBCFA2042EE,insureds foot slipped off brake pedal and insured vehicle rear end other vehicle  impact less than 5mph,Self,
INC01-120856,5B8892BA578C4F23,Insured vehicle backed out of parking spot and a gate opened swings in and out- not a sliding gate. Stationary object and insured vehicle collided.,Self,Y
INC01-120857,746ADF90405D44CA,insured vehicle backed into gate,Spouse,
INC01-120858,1388D1C8F2A04405,other vehicle was turning left in front of insured vehicle causing insured vehicle to collided with other vehicle,Mother,Y
INC01-120859,A0E1EA404C2C4DA9,insured vehicle was in right turn lane and yellow cab was in straight lane but turned into insured vehicle,Mother,Y
INC01-120860,409010E021844703,insured vehicle hit other vehicle in parking lot,Self,Y
INC01-120861,A6A4471BCA8C4616,insured vehicle turning into parking spot swerved to miss debis and hit carpet mother vehicleing equipment,Self,Y
INC01-120862,AAFE8BCBCC624F57,Insured vehicle was stopped when other vehicle rear ended insured brother who was driving,Sister,Y
INC01-120863,0C40F51B85A6404A,insured vehicle parked and unoccupied  other vehicle collided with insured vehicle  other vehicle fled,Brother,Y
INC01-120864,16DA7488C1124B36,other vehicle was turning into the parking spot and hit insured vehicle,Sister,
INC01-120865,9867FDAE5AF64A9F,Insured vehicle and other vehicle stopped at stop sign when insured vehicle went into intersection and other vehicle hit insured vehicle.,Self,
INC01-120866,E69DADDD95544830,Insured vehicle was parked and he came out this morning and seen damage..,Daughter,
INC01-120867,AD1AAF4C0CC3449E,other vehicle backed into stopped insured vehicle,Spouse,Y
INC01-120868,7CC9F03313B243AE,While attempting to turn out of parking garage  insured vehicle hit concrete beam.,Daughter,Y
INC01-120869,EF17A7F722CE4A3B,Insured vehicle and other vehicle stopped at stop sign when insured vehicle went into intersection and other vehicle hit insured vehicle.,Spouse,Y
INC01-120870,B7C4EB77C8F14000,Damaged occurred when vehicle was parked and unoccupied in parking garage betwn 2pm-10 pm. Possible that someones door hit insured vehicle,Father,Y
INC01-120871,C98FAB6BC0DB4657,insured vehicle was making a left turn off of the freeway  and was r/e by other vehicle,Father,
INC01-120872,F8845F110F5C465C,Insured vehicle hit pole in parking lot while backing up.,Sister,Y
INC01-120873,7DD2B089BC4047BD,insured vehicle hit debris while attempting to park car.,Spouse,Y
INC01-120874,3E2BD21A16534818,other vehicle and insured vehicle trav same direction side by side. Other vehicle lost control and swerved into insured vehicle lane. Insured vehicle swerved right to avoid collided and collided with construction cones on shoulder,Daughter,Y
INC01-120875,D49680C4A4264430,insured vehicle rolled into other vehicle stopped at traffic,Father,Y
INC01-120876,E1700E5F06BB488A,other vehicle rear ended insured vehicle,Spouse,
INC01-120877,9D3C827C9582463E,Insured vehicle traveling northbound on I 15 highway ice caused insured vehicle to go into the median,Father,Y
INC01-120878,B43014A8C85C4726,insured vehicle backed into other vehicle while it was parked,Self,Y
INC01-120879,2AA9D7A5E3FE4D5A,I v was turning left and other vehicle continuing straight when collidedision occurred.,Spouse,
INC01-120880,3CC8EC90729E4970,Other vehicle merged into insured vehicle attempting to change lanes,Sister,Y
INC01-120881,87DFA8DA81204923,vehicle pulling out of parking spot  insured vehicle reversing to mother vehiclee out of the way  backing into other vehicle that came around the corner.,Sister,
INC01-120882,64E96FC4FA7443A4,other vehicle1 r/e parked other vehicle2. Other vehicle2 r/e parked other vehicle3. Other vehicle3 r/e parked insured vehicle.,Brother,Y
INC01-120883,474B065815B143DE,insured vehicle r/e other vehicle,Spouse,
INC01-120884,7C8591C4D06141D0,insured vehicle backing out of drinsured vehiclee way onto 33rd ave and collided with other vehicle,Father,Y
INC01-120885,06B15AEC534C42E6,While attempting to turn out of parking garage  insured vehicle hit concrete beam.,Father,Y
INC01-120886,DBB0A42C4BFB46B8,insured vehicle collided with dinsured vehicleide,Son,Y
INC01-120887,DE7C68309E4640FB,insured vehicle was getting to a stop light  unknown other vehicle made a big turn and collided with insured vehicle on the driver side.,Mother,Y
INC01-120888,F9629AD84B474D20,insured vehicle lost control of vehicle and collided with dinsured vehicleider scratching and denting their driver side,Brother,Y
INC01-120889,9C83BF03654A4651,insured vehicle had come to a stop at a light  other vehicle rear ended insured vehicle.,Daughter,Y
INC01-120890,C6E7B16676684CEE,insured vehicle was hit while parked at work,Daughter,
INC01-120891,211EBEBB6DE54141,Insured vehicle was r/e by other vehicle,Son,Y
INC01-120892,7A45D914E3934FF1,insured vehicle parked insured came out to find damage no info left,Father,Y
INC01-120893,25BAB15401D5491D,insured vehicle and other vehicle turning left  other vehicle collided with insured vehicle,Son,Y
INC01-120894,A28472AF778B4B7B,Well insured vehicle was driving the hood popped up from insured vehicle suddenly,Brother,
INC01-120895,914D4BF6EC6C473B,insured vehicle was parked while hit,Daughter,Y
INC01-120896,71EBFE33053E4AB4,vehicle pulling out of parking spot  insured vehicle reversing to mother vehiclee out of the way  backing into other vehicle that came around the corner.,Self,Y
INC01-120897,5C25609B3A3E46C3,insured vehicle was pulled out of parking spot other vehicle pulled out and hit the rear end of insured vehicle,Self,Y
INC01-120898,50F98F4ADAD9477A,unknown other vehicle hit insured vehicle while insured vehicle parked,Mother,Y
INC01-120899,D9454641DC954DCE,Insured vehicle sideswiped other vehicle  insured vehicle then hit guard rail,Self,Y
INC01-120900,6BFF8BF090314DC0,insured vehicle hit a curve.,Spouse,Y
INC01-120901,E03B233C633E4E82,other vehicle was parked on the street. Other vehicle pulled out of the street parking lane and collided with insured vehicle as insured vehicle was passing other vehicle.,Son,Y
INC01-120902,6E7E2ED19DC445AF,insured vehicle making right on red  col with other vehicle in intersection,Daughter,Y
INC01-120903,DBB8FAC1E83343BE,Other vehicle merged into insured vehicle making a left turn,Father,Y
INC01-120904,B93A56B3C9E94BF0,insured vehicle was hit while parked in front of the house. Car is in the middle of the street.,Spouse,Y
INC01-120905,7B6C23C166974BBE,driving south on highway 680. Other vehicle turned into cone setting zone. Other vehicle kicked up cones. Insured vehicle collided w/ cones,Mother,
INC01-120906,388892E0E20A4E02,insured vehicle turned left  other vehicle kept going straight. Other vehicle struck insured vehicle.,Self,Y
INC01-120907,2C18975F21C54BF0,insured vehicle making right on red  col with other vehicle in intersection,Mother,Y
INC01-120908,DAAF40F6EFFE4408,other vehicle backed into stopped insured vehicle,Spouse,Y
INC01-120909,4853652BECCC4311,Insured vehicle and other vehicle stopped at stop sign when insured vehicle went into intersection and other vehicle hit insured vehicle.,Daughter,Y
INC01-120910,6035BEAB19084D57,unknown other vehicle hit insured vehicle while insured vehicle parked,Mother,Y
INC01-120911,2EBCE154AAD84280,insured vehicle ran into post while mother vehicleing vehicle.,Mother,Y
INC01-120912,2026388CF8C9451A,insured vehicle drove over debris from storm,Father,Y
INC01-120913,D555DDA2A8554FF2,Other vehicle rear ended insured vehicle.,Self,Y
INC01-120914,63BF49FE69074595,Insured vehicle collided other vehicle while backing out,Self,Y
INC01-120915,97BE1C1EEEAD429A,Insured vehicle was rear ended by other vehicle,Spouse,Y
INC01-120916,D603C92903404B71,insured vehicle was parked on the street at her residence and someone hit insured vehicle while parked and did not leave any information,Self,
